,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
2095,CYP,Summer,1992,17,0.23529411764705882,25.0,178.0,74.0,0.0,0.0,8,17,0
2096,CYP,Summer,1996,17,0.11764705882352941,25.0,179.0,78.0,0.0,0.0,5,16,0
2097,CYP,Summer,2000,22,0.22727272727272727,26.0,180.0,72.0,0.0,0.0,4,20,0
2098,CYP,Summer,2004,20,0.35,26.0,177.0,71.0,0.0,0.0,7,20,0
2099,CYP,Summer,2008,17,0.5882352941176471,25.0,174.0,67.0,0.0,0.0,6,17,0
2100,CYP,Summer,2012,13,0.3076923076923077,26.0,178.0,74.0,0.0,0.0,7,12,1
2101,CYP,Summer,2016,15,0.4,25.0,176.0,69.0,1.0,0.0,6,19,0
2102,GUI,Summer,1968,15,0.0,24.0,172.0,66.0,,,1,1,0
2103,GUI,Summer,1980,9,0.0,26.0,172.0,65.0,,,3,10,0
2104,GUI,Summer,1984,1,0.0,33.0,167.0,71.0,0.0,0.0,1,1,0
2105,GUI,Summer,1988,6,0.0,23.0,173.0,71.0,0.0,0.0,3,7,0
2106,GUI,Summer,1992,8,0.25,25.0,175.0,65.0,0.0,0.0,2,11,0
2107,GUI,Summer,1996,5,0.2,21.0,178.0,72.0,0.0,0.0,2,5,0
2108,GUI,Summer,2000,6,0.5,24.0,175.0,74.0,0.0,0.0,4,6,0
2109,GUI,Summer,2004,3,0.3333333333333333,23.0,179.0,72.0,0.0,0.0,3,4,0
2110,GUI,Summer,2008,5,0.6,24.0,179.0,70.0,0.0,0.0,3,5,0
2111,GUI,Summer,2012,4,0.5,23.0,170.0,80.0,0.0,0.0,3,4,0
2112,GUI,Summer,2016,5,0.6,20.0,168.0,70.0,0.0,0.0,3,5,0
2113,BIZ,Summer,1968,7,0.0,30.0,172.0,65.0,,,4,6,0
2114,BIZ,Summer,1972,1,0.0,66.0,175.0,76.0,0.0,0.0,1,2,0
2115,BIZ,Summer,1976,4,0.0,40.0,176.0,68.0,0.0,0.0,2,4,0
2116,BIZ,Summer,1984,11,0.0,23.0,175.0,69.0,,,3,7,0
2117,BIZ,Summer,1988,10,0.0,23.0,175.0,67.0,0.0,0.0,2,7,0
2118,BIZ,Summer,1992,10,0.1,23.0,178.0,70.0,0.0,0.0,2,10,0
2119,BIZ,Summer,1996,5,0.6,27.0,176.0,63.0,0.0,0.0,2,5,0
2120,BIZ,Summer,2000,2,0.5,21.0,178.0,75.0,0.0,0.0,1,2,0
2121,BIZ,Summer,2004,2,0.5,24.0,177.0,71.0,0.0,0.0,1,2,0
2122,BIZ,Summer,2008,4,0.25,27.0,176.0,71.0,0.0,0.0,2,4,0
2123,BIZ,Summer,2012,3,0.3333333333333333,28.0,164.0,67.0,0.0,0.0,2,3,0
2124,BIZ,Summer,2016,3,0.3333333333333333,28.0,184.0,80.0,0.0,0.0,2,3,0
2125,YMD,Summer,1988,5,0.0,24.0,175.0,66.0,,,2,5,0
2126,KOR,Summer,1948,46,0.021739130434782608,26.0,176.0,70.0,,,7,24,2
2127,KOR,Summer,1952,19,0.05263157894736842,26.0,175.0,70.0,2.0,0.0,6,16,2
2128,KOR,Summer,1956,35,0.0,25.0,174.0,69.0,2.0,0.0,7,23,2
2129,KOR,Summer,1960,35,0.05714285714285714,24.0,168.0,63.0,2.0,0.0,9,38,0
2130,KOR,Summer,1964,154,0.16883116883116883,24.0,169.0,63.0,0.0,0.0,17,93,3
2131,KOR,Summer,1968,54,0.24074074074074073,24.0,171.0,66.0,3.0,0.0,11,43,2
2132,KOR,Summer,1972,42,0.23809523809523808,24.0,174.0,68.0,2.0,0.0,8,24,1
2133,KOR,Summer,1976,50,0.24,25.0,173.0,68.0,1.0,0.0,5,27,6
2134,KOR,Summer,1984,175,0.33714285714285713,22.0,172.0,67.0,,,19,96,19
2135,KOR,Summer,1988,401,0.32917705735660846,22.0,173.0,67.0,19.0,6.0,27,218,33
2136,KOR,Summer,1992,226,0.3185840707964602,22.0,174.0,70.0,33.0,12.0,24,134,28
2137,KOR,Summer,1996,303,0.37293729372937295,23.0,175.0,70.0,28.0,12.0,25,160,27
2138,KOR,Summer,2000,281,0.37722419928825623,25.0,174.0,69.0,27.0,7.0,26,144,28
2139,KOR,Summer,2004,264,0.45075757575757575,25.0,173.0,68.0,28.0,8.0,25,149,30
2140,KOR,Summer,2008,265,0.4,25.0,174.0,70.0,30.0,9.0,27,142,31
2141,KOR,Summer,2012,250,0.46,26.0,173.0,68.0,31.0,13.0,25,140,28
2142,KOR,Summer,2016,207,0.5024154589371981,26.0,173.0,68.0,28.0,13.0,26,117,21
2143,THA,Summer,1952,8,0.0,25.0,175.0,70.0,,,1,7,0
2144,THA,Summer,1956,35,0.0,25.0,174.0,69.0,0.0,0.0,5,14,0
2145,THA,Summer,1960,20,0.0,28.0,169.0,65.0,0.0,0.0,4,16,0
2146,THA,Summer,1964,54,0.12962962962962962,26.0,169.0,63.0,0.0,0.0,8,41,0
2147,THA,Summer,1968,41,0.0,27.0,170.0,62.0,0.0,0.0,6,18,0
2148,THA,Summer,1972,33,0.0,30.0,168.0,62.0,0.0,0.0,7,21,0
2149,THA,Summer,1976,42,0.07142857142857142,27.0,170.0,61.0,0.0,0.0,11,33,1
2150,THA,Summer,1984,35,0.2857142857142857,28.0,168.0,60.0,,,5,25,1
2151,THA,Summer,1988,14,0.14285714285714285,25.0,167.0,61.0,1.0,0.0,4,12,1
2152,THA,Summer,1992,46,0.5,23.0,167.0,59.0,1.0,0.0,9,47,1
2153,THA,Summer,1996,37,0.32432432432432434,22.0,171.0,65.0,1.0,0.0,10,42,2
2154,THA,Summer,2000,52,0.34615384615384615,23.0,171.0,63.0,2.0,1.0,11,51,3
2155,THA,Summer,2004,42,0.42857142857142855,26.0,170.0,64.0,3.0,1.0,13,46,8
2156,THA,Summer,2008,47,0.5319148936170213,25.0,168.0,60.0,8.0,3.0,12,43,4
2157,THA,Summer,2012,37,0.4864864864864865,25.0,169.0,65.0,4.0,2.0,15,37,3
2158,THA,Summer,2016,54,0.5185185185185185,26.0,170.0,66.0,3.0,0.0,15,45,6
2159,BER,Summer,1936,5,0.0,24.0,175.0,70.0,,,1,4,0
2160,BER,Summer,1948,12,0.16666666666666666,22.0,177.0,70.0,0.0,0.0,3,13,0
2161,BER,Summer,1952,6,0.3333333333333333,21.0,175.0,70.0,0.0,0.0,3,6,0
2162,BER,Summer,1956,3,0.0,36.0,173.0,72.0,0.0,0.0,1,1,0
2163,BER,Summer,1960,9,0.0,39.0,175.0,77.0,0.0,0.0,1,4,0
2164,BER,Summer,1964,4,0.0,26.0,177.0,73.0,0.0,0.0,1,2,0
2165,BER,Summer,1968,6,0.0,30.0,181.0,75.0,0.0,0.0,2,4,0
2166,BER,Summer,1972,9,0.0,30.0,176.0,77.0,0.0,0.0,3,4,0
2167,BER,Summer,1976,16,0.0625,25.0,177.0,74.0,0.0,0.0,3,12,1
2168,BER,Summer,1984,12,0.08333333333333333,26.0,182.0,75.0,,,5,10,0
2169,BER,Summer,1988,12,0.08333333333333333,29.0,178.0,72.0,0.0,0.0,6,12,0
2170,BER,Summer,1992,20,0.3,24.0,175.0,71.0,0.0,0.0,4,20,0
2171,BER,Summer,1996,9,0.2222222222222222,31.0,178.0,78.0,0.0,0.0,4,9,0
2172,BER,Summer,2000,6,0.3333333333333333,32.0,180.0,82.0,0.0,0.0,4,6,0
2173,BER,Summer,2004,10,0.5,32.0,177.0,76.0,0.0,0.0,6,7,0
2174,BER,Summer,2008,6,0.6666666666666666,24.0,174.0,65.0,0.0,0.0,4,6,0
2175,BER,Summer,2012,8,0.375,28.0,177.0,68.0,0.0,0.0,5,7,0
2176,BER,Summer,2016,8,0.5,26.0,175.0,70.0,0.0,0.0,5,8,0
2177,ANZ,Summer,1908,30,0.0,24.0,176.0,70.0,,,6,20,5
2178,ANZ,Summer,1912,25,0.08,25.0,176.0,71.0,5.0,1.0,4,17,7
2179,SCG,Summer,1996,68,0.1323529411764706,26.0,186.0,82.0,,,13,35,4
2180,SCG,Summer,2000,109,0.1559633027522936,26.0,188.0,83.0,4.0,1.0,14,50,3
2181,SCG,Summer,2004,85,0.08235294117647059,26.0,190.0,86.0,3.0,1.0,14,39,2
2182,SLE,Summer,1968,3,0.0,28.0,177.0,73.0,,,2,4,0
2183,SLE,Summer,1980,14,0.14285714285714285,23.0,181.0,61.0,,,2,16,0
2184,SLE,Summer,1984,7,0.14285714285714285,22.0,178.0,71.0,0.0,0.0,2,6,0
2185,SLE,Summer,1988,12,0.08333333333333333,23.0,177.0,73.0,0.0,0.0,4,14,0
2186,SLE,Summer,1992,11,0.18181818181818182,21.0,177.0,72.0,0.0,0.0,1,12,0
2187,SLE,Summer,1996,14,0.2857142857142857,24.0,177.0,74.0,0.0,0.0,3,10,0
2188,SLE,Summer,2000,3,0.3333333333333333,23.0,175.0,72.0,0.0,0.0,2,3,0
2189,SLE,Summer,2004,2,0.5,19.0,157.0,66.0,0.0,0.0,1,2,0
2190,SLE,Summer,2008,3,0.3333333333333333,21.0,161.0,55.0,0.0,0.0,2,3,0
2191,SLE,Summer,2012,2,0.5,26.0,181.0,74.0,0.0,0.0,1,2,0
2192,SLE,Summer,2016,4,0.5,23.0,172.0,75.0,0.0,0.0,2,4,0
2193,PNG,Summer,1976,6,0.0,24.0,168.0,58.0,,,3,8,0
2194,PNG,Summer,1984,7,0.42857142857142855,26.0,169.0,59.0,,,2,12,0
2195,PNG,Summer,1988,11,0.18181818181818182,25.0,169.0,63.0,0.0,0.0,4,15,0
2196,PNG,Summer,1992,13,0.07692307692307693,24.0,170.0,64.0,0.0,0.0,4,16,0
2197,PNG,Summer,1996,11,0.0,24.0,172.0,65.0,0.0,0.0,3,11,0
2198,PNG,Summer,2000,5,0.6,19.0,170.0,67.0,0.0,0.0,3,5,0
2199,PNG,Summer,2004,4,0.5,22.0,182.0,81.0,0.0,0.0,3,6,0
2200,PNG,Summer,2008,7,0.5714285714285714,25.0,176.0,72.0,0.0,0.0,5,9,0
2201,PNG,Summer,2012,8,0.5,25.0,169.0,69.0,0.0,0.0,5,8,0
2202,PNG,Summer,2016,8,0.25,27.0,172.0,65.0,0.0,0.0,6,8,0
2203,YEM,Summer,1992,8,0.0,20.0,173.0,67.0,,,2,8,0
2204,YEM,Summer,1996,4,0.0,25.0,169.0,63.0,0.0,0.0,2,4,0
2205,YEM,Summer,2000,2,0.5,25.0,172.0,61.0,0.0,0.0,1,2,0
2206,YEM,Summer,2004,3,0.0,20.0,169.0,65.0,0.0,0.0,3,3,0
2207,YEM,Summer,2008,5,0.2,22.0,167.0,58.0,0.0,0.0,4,8,0
2208,YEM,Summer,2012,4,0.25,20.0,169.0,58.0,0.0,0.0,3,4,0
2209,YEM,Summer,2016,3,0.3333333333333333,20.0,170.0,66.0,0.0,0.0,3,3,0
2210,IOA,Summer,1992,58,0.3275862068965517,24.0,178.0,73.0,,,13,54,3
2211,IOA,Summer,2000,4,0.25,27.0,157.0,53.0,,,3,4,0
2212,IOA,Summer,2012,4,0.25,25.0,179.0,70.0,,,3,4,0
2213,IOA,Summer,2016,9,0.1111111111111111,35.0,177.0,81.0,0.0,0.0,3,6,2
2214,OMA,Summer,1984,16,0.0,23.0,168.0,67.0,,,3,14,0
2215,OMA,Summer,1988,8,0.0,25.0,170.0,65.0,0.0,0.0,3,9,0
2216,OMA,Summer,1992,5,0.0,27.0,172.0,64.0,0.0,0.0,2,5,0
2217,OMA,Summer,1996,4,0.0,26.0,175.0,69.0,0.0,0.0,4,5,0
2218,OMA,Summer,2000,6,0.0,29.0,172.0,69.0,0.0,0.0,3,5,0
2219,OMA,Summer,2004,2,0.0,31.0,166.0,63.0,0.0,0.0,2,2,0
2220,OMA,Summer,2008,4,0.25,27.0,170.0,66.0,0.0,0.0,3,4,0
2221,OMA,Summer,2012,3,0.3333333333333333,24.0,169.0,66.0,0.0,0.0,2,3,0
2222,OMA,Summer,2016,4,0.5,26.0,172.0,70.0,0.0,0.0,2,4,0
2223,FIJ,Summer,1956,5,0.0,23.0,179.0,74.0,,,3,4,0
2224,FIJ,Summer,1960,2,0.0,25.0,188.0,82.0,0.0,0.0,1,3,0
2225,FIJ,Summer,1968,1,0.0,36.0,175.0,70.0,,,1,1,0
2226,FIJ,Summer,1972,2,0.0,24.0,168.0,65.0,0.0,0.0,1,4,0
2227,FIJ,Summer,1976,2,0.5,24.0,172.0,65.0,0.0,0.0,1,5,0
2228,FIJ,Summer,1984,14,0.21428571428571427,26.0,178.0,75.0,,,5,22,0
2229,FIJ,Summer,1988,23,0.17391304347826086,24.0,177.0,71.0,0.0,0.0,5,31,0
2230,FIJ,Summer,1992,18,0.2222222222222222,23.0,178.0,76.0,0.0,0.0,4,32,0
2231,FIJ,Summer,1996,17,0.17647058823529413,24.0,177.0,78.0,0.0,0.0,5,14,0
2232,FIJ,Summer,2000,7,0.42857142857142855,25.0,177.0,80.0,0.0,0.0,5,9,0
2233,FIJ,Summer,2004,8,0.5,27.0,178.0,79.0,0.0,0.0,6,9,0
2234,FIJ,Summer,2008,6,0.3333333333333333,31.0,181.0,77.0,0.0,0.0,5,6,0
2235,FIJ,Summer,2012,9,0.3333333333333333,26.0,176.0,80.0,0.0,0.0,6,9,0
2236,FIJ,Summer,2016,53,0.32075471698113206,25.0,178.0,81.0,0.0,0.0,10,14,1
2237,VAN,Summer,1988,4,0.25,23.0,168.0,62.0,,,2,6,0
2238,VAN,Summer,1992,6,0.3333333333333333,22.0,171.0,64.0,0.0,0.0,1,8,0
2239,VAN,Summer,1996,4,0.25,26.0,167.0,61.0,0.0,0.0,1,4,0
2240,VAN,Summer,2000,3,0.3333333333333333,39.0,170.0,66.0,0.0,0.0,2,3,0
2241,VAN,Summer,2004,2,0.5,18.0,166.0,64.0,0.0,0.0,1,2,0
2242,VAN,Summer,2008,3,0.6666666666666666,21.0,168.0,70.0,0.0,0.0,2,3,0
2243,VAN,Summer,2012,5,0.4,25.0,172.0,73.0,0.0,0.0,3,5,0
2244,VAN,Summer,2016,4,0.0,23.0,177.0,71.0,0.0,0.0,4,4,0
2245,MDA,Summer,1996,40,0.125,25.0,177.0,72.0,,,10,41,2
2246,MDA,Summer,2000,34,0.14705882352941177,25.0,177.0,74.0,2.0,0.0,7,34,2
2247,MDA,Summer,2004,33,0.21212121212121213,26.0,179.0,77.0,2.0,0.0,8,31,0
2248,MDA,Summer,2008,29,0.27586206896551724,28.0,178.0,78.0,0.0,0.0,8,28,1
2249,MDA,Summer,2012,20,0.4,25.0,177.0,74.0,1.0,0.0,9,19,2
2250,MDA,Summer,2016,23,0.391304347826087,27.0,178.0,82.0,2.0,0.0,9,22,0
2251,YUG,Summer,1920,15,0.0,23.0,175.0,70.0,,,1,1,0
2252,YUG,Summer,1924,42,0.0,25.0,176.0,71.0,0.0,0.0,9,27,2
2253,YUG,Summer,1928,34,0.0,26.0,176.0,70.0,2.0,2.0,6,21,5
2254,YUG,Summer,1932,1,0.0,34.0,192.0,85.0,5.0,1.0,1,1,0
2255,YUG,Summer,1936,93,0.16129032258064516,26.0,176.0,71.0,0.0,0.0,13,59,1
2256,YUG,Summer,1948,90,0.12222222222222222,29.0,176.0,71.0,1.0,0.0,8,35,2
2257,YUG,Summer,1952,87,0.11494252873563218,26.0,175.0,70.0,2.0,0.0,11,48,3
2258,YUG,Summer,1956,35,0.08571428571428572,25.0,177.0,75.0,3.0,1.0,8,16,3
2259,YUG,Summer,1960,116,0.07758620689655173,25.0,176.0,73.0,3.0,0.0,14,64,2
2260,YUG,Summer,1964,75,0.04,25.0,177.0,76.0,2.0,1.0,9,32,5
2261,YUG,Summer,1968,69,0.14492753623188406,25.0,175.0,72.0,5.0,2.0,11,54,8
2262,YUG,Summer,1972,126,0.10317460317460317,25.0,176.0,72.0,8.0,3.0,15,73,5
2263,YUG,Summer,1976,88,0.056818181818181816,25.0,186.0,83.0,5.0,2.0,14,52,8
2264,YUG,Summer,1980,164,0.17073170731707318,25.0,184.0,80.0,8.0,2.0,17,69,9
2265,YUG,Summer,1984,139,0.2446043165467626,25.0,183.0,79.0,9.0,2.0,16,53,18
2266,YUG,Summer,1988,155,0.24516129032258063,24.0,183.0,78.0,18.0,7.0,18,72,12
2267,BAH,Summer,1952,7,0.0,33.0,181.0,81.0,,,1,3,0
2268,BAH,Summer,1956,4,0.0,29.0,182.0,86.0,0.0,0.0,2,4,1
2269,BAH,Summer,1960,13,0.0,32.0,178.0,81.0,1.0,0.0,2,8,0
2270,BAH,Summer,1964,11,0.0,33.0,177.0,78.0,0.0,0.0,2,6,1
2271,BAH,Summer,1968,16,0.0,28.0,180.0,79.0,1.0,1.0,3,12,0
2272,BAH,Summer,1972,20,0.05,28.0,182.0,76.0,0.0,0.0,4,13,0
2273,BAH,Summer,1976,11,0.09090909090909091,24.0,180.0,74.0,0.0,0.0,3,13,0
2274,BAH,Summer,1984,22,0.22727272727272727,23.0,178.0,70.0,,,4,23,0
2275,BAH,Summer,1988,16,0.25,27.0,178.0,74.0,0.0,0.0,5,15,0
2276,BAH,Summer,1992,14,0.14285714285714285,25.0,180.0,76.0,0.0,0.0,4,13,1
2277,BAH,Summer,1996,26,0.2692307692307692,28.0,177.0,73.0,1.0,0.0,4,17,1
2278,BAH,Summer,2000,25,0.36,27.0,176.0,73.0,1.0,0.0,3,18,3
2279,BAH,Summer,2004,22,0.4090909090909091,26.0,175.0,73.0,3.0,2.0,3,18,2
2280,BAH,Summer,2008,25,0.36,26.0,176.0,71.0,2.0,1.0,4,22,2
2281,BAH,Summer,2012,21,0.42857142857142855,26.0,177.0,69.0,2.0,0.0,2,16,1
2282,BAH,Summer,2016,29,0.41379310344827586,26.0,177.0,69.0,1.0,1.0,3,20,2
2283,GUA,Summer,1932,1,1.0,27.0,175.0,70.0,,,1,1,0
2284,GUA,Summer,1952,21,0.047619047619047616,27.0,174.0,71.0,,,6,26,0
2285,GUA,Summer,1968,48,0.020833333333333332,26.0,171.0,65.0,,,8,37,0
2286,GUA,Summer,1972,8,0.0,27.0,169.0,58.0,0.0,0.0,3,10,0
2287,GUA,Summer,1976,28,0.07142857142857142,25.0,174.0,67.0,0.0,0.0,5,8,0
2288,GUA,Summer,1980,10,0.0,29.0,176.0,71.0,0.0,0.0,5,7,0
2289,GUA,Summer,1984,24,0.16666666666666666,20.0,173.0,65.0,0.0,0.0,9,40,0
2290,GUA,Summer,1988,28,0.10714285714285714,25.0,169.0,62.0,0.0,0.0,8,16,0
2291,GUA,Summer,1992,14,0.14285714285714285,19.0,175.0,69.0,0.0,0.0,7,27,0
2292,GUA,Summer,1996,26,0.038461538461538464,25.0,173.0,67.0,0.0,0.0,11,20,0
2293,GUA,Summer,2000,15,0.06666666666666667,26.0,172.0,67.0,0.0,0.0,7,14,0
2294,GUA,Summer,2004,18,0.3888888888888889,27.0,172.0,66.0,0.0,0.0,8,17,0
2295,GUA,Summer,2008,12,0.25,28.0,175.0,68.0,0.0,0.0,9,12,0
2296,GUA,Summer,2012,19,0.3684210526315789,24.0,172.0,68.0,0.0,0.0,11,21,1
2297,GUA,Summer,2016,21,0.2857142857142857,25.0,169.0,61.0,1.0,0.0,10,19,0
2298,SRB,Summer,1912,2,0.0,19.0,172.0,65.0,,,1,2,0
2299,SRB,Summer,2008,87,0.27586206896551724,26.0,187.0,81.0,,,11,42,3
2300,SRB,Summer,2012,116,0.3103448275862069,27.0,186.0,82.0,3.0,0.0,15,55,4
2301,SRB,Summer,2016,103,0.4368932038834951,28.0,184.0,80.0,4.0,1.0,14,56,8
2302,IVB,Summer,1984,9,0.0,28.0,181.0,76.0,,,2,7,0
2303,IVB,Summer,1988,3,0.0,25.0,179.0,73.0,0.0,0.0,2,4,0
2304,IVB,Summer,1992,4,0.0,35.0,183.0,74.0,0.0,0.0,2,2,0
2305,IVB,Summer,1996,7,0.0,23.0,179.0,73.0,0.0,0.0,2,5,0
2306,IVB,Summer,2000,1,0.0,25.0,179.0,74.0,0.0,0.0,1,1,0
2307,IVB,Summer,2004,1,0.0,27.0,178.0,77.0,0.0,0.0,1,1,0
2308,IVB,Summer,2008,2,0.5,25.0,177.0,91.0,0.0,0.0,1,2,0
2309,IVB,Summer,2012,2,0.5,24.0,168.0,60.0,0.0,0.0,1,2,0
2310,IVB,Summer,2016,4,0.75,24.0,168.0,69.0,0.0,0.0,2,4,0
2311,MOZ,Summer,1980,14,0.14285714285714285,25.0,175.0,70.0,,,2,16,0
2312,MOZ,Summer,1984,9,0.1111111111111111,26.0,176.0,67.0,0.0,0.0,2,11,0
2313,MOZ,Summer,1988,8,0.25,21.0,171.0,70.0,0.0,0.0,3,12,0
2314,MOZ,Summer,1992,6,0.5,22.0,172.0,67.0,0.0,0.0,2,7,0
2315,MOZ,Summer,1996,3,0.3333333333333333,24.0,172.0,67.0,0.0,0.0,3,3,1
2316,MOZ,Summer,2000,4,0.5,24.0,167.0,64.0,1.0,0.0,2,4,1
2317,MOZ,Summer,2004,4,0.5,22.0,175.0,67.0,1.0,1.0,2,4,0
2318,MOZ,Summer,2008,4,0.5,24.0,175.0,67.0,0.0,0.0,3,4,0
2319,MOZ,Summer,2012,6,0.3333333333333333,23.0,173.0,67.0,0.0,0.0,4,6,0
2320,MOZ,Summer,2016,6,0.16666666666666666,25.0,174.0,69.0,0.0,0.0,4,7,0
2321,CAF,Summer,1968,1,0.0,24.0,175.0,70.0,,,1,1,0
2322,CAF,Summer,1984,3,0.0,24.0,172.0,62.0,,,2,3,0
2323,CAF,Summer,1988,15,0.0,25.0,190.0,81.0,0.0,0.0,3,4,0
2324,CAF,Summer,1992,15,0.13333333333333333,24.0,178.0,71.0,0.0,0.0,3,16,0
2325,CAF,Summer,1996,5,0.4,26.0,178.0,68.0,0.0,0.0,1,5,0
2326,CAF,Summer,2000,3,0.6666666666666666,33.0,178.0,74.0,0.0,0.0,2,3,0
2327,CAF,Summer,2004,4,0.5,26.0,172.0,60.0,0.0,0.0,3,4,0
2328,CAF,Summer,2008,3,0.3333333333333333,22.0,174.0,71.0,0.0,0.0,2,3,0
2329,CAF,Summer,2012,6,0.5,24.0,172.0,64.0,0.0,0.0,4,6,0
2330,CAF,Summer,2016,6,0.5,22.0,171.0,63.0,0.0,0.0,4,6,0
2331,MAD,Summer,1964,3,0.0,24.0,174.0,60.0,,,1,4,0
2332,MAD,Summer,1968,4,0.0,26.0,181.0,70.0,0.0,0.0,2,6,0
2333,MAD,Summer,1972,11,0.0,26.0,176.0,70.0,0.0,0.0,2,10,0
2334,MAD,Summer,1980,11,0.2727272727272727,20.0,163.0,56.0,,,4,18,0
2335,MAD,Summer,1984,5,0.0,24.0,170.0,62.0,0.0,0.0,2,5,0
2336,MAD,Summer,1992,13,0.38461538461538464,23.0,172.0,60.0,,,6,15,0
2337,MAD,Summer,1996,11,0.6363636363636364,24.0,167.0,59.0,0.0,0.0,4,10,0
2338,MAD,Summer,2000,11,0.5454545454545454,26.0,169.0,62.0,0.0,0.0,4,10,0
2339,MAD,Summer,2004,8,0.625,26.0,164.0,58.0,0.0,0.0,5,8,0
2340,MAD,Summer,2008,6,0.3333333333333333,26.0,165.0,64.0,0.0,0.0,4,6,0
2341,MAD,Summer,2012,7,0.5714285714285714,25.0,169.0,66.0,0.0,0.0,5,7,0
2342,MAD,Summer,2016,6,0.6666666666666666,27.0,168.0,63.0,0.0,0.0,4,6,0
2343,MAL,Summer,1956,32,0.03125,24.0,175.0,71.0,,,5,13,0
2344,MAL,Summer,1960,9,0.0,23.0,168.0,62.0,0.0,0.0,4,11,0
2345,BIH,Summer,1992,10,0.4,27.0,175.0,77.0,,,6,13,0
2346,BIH,Summer,1996,9,0.2222222222222222,28.0,176.0,70.0,0.0,0.0,7,12,0
2347,BIH,Summer,2000,9,0.2222222222222222,29.0,181.0,72.0,0.0,0.0,4,10,0
2348,BIH,Summer,2004,9,0.2222222222222222,28.0,182.0,77.0,0.0,0.0,8,11,0
2349,BIH,Summer,2008,5,0.2,33.0,181.0,81.0,0.0,0.0,4,7,0
2350,BIH,Summer,2012,6,0.3333333333333333,33.0,180.0,78.0,0.0,0.0,4,8,0
2351,BIH,Summer,2016,11,0.36363636363636365,26.0,181.0,86.0,0.0,0.0,5,8,0
2352,GUM,Summer,1988,19,0.2631578947368421,24.0,176.0,72.0,,,7,22,0
2353,GUM,Summer,1992,22,0.2727272727272727,24.0,177.0,71.0,0.0,0.0,8,27,0
2354,GUM,Summer,1996,8,0.25,25.0,179.0,75.0,0.0,0.0,4,9,0
2355,GUM,Summer,2000,7,0.2857142857142857,28.0,174.0,70.0,0.0,0.0,5,7,0
2356,GUM,Summer,2004,4,0.25,26.0,180.0,74.0,0.0,0.0,3,4,0
2357,GUM,Summer,2008,6,0.3333333333333333,22.0,175.0,90.0,0.0,0.0,5,7,0
2358,GUM,Summer,2012,8,0.375,24.0,177.0,87.0,0.0,0.0,5,8,0
2359,GUM,Summer,2016,5,0.4,24.0,175.0,68.0,0.0,0.0,3,5,0
2360,CAY,Summer,1976,2,0.0,25.0,177.0,77.0,,,1,1,0
2361,CAY,Summer,1984,8,0.125,25.0,179.0,73.0,,,2,7,0
2362,CAY,Summer,1988,8,0.125,23.0,180.0,72.0,0.0,0.0,2,7,0
2363,CAY,Summer,1992,10,0.0,27.0,179.0,75.0,0.0,0.0,3,7,0
2364,CAY,Summer,1996,9,0.1111111111111111,31.0,176.0,70.0,0.0,0.0,3,7,0
2365,CAY,Summer,2000,3,0.6666666666666666,24.0,174.0,67.0,0.0,0.0,2,4,0
2366,CAY,Summer,2004,5,0.4,22.0,175.0,73.0,0.0,0.0,2,8,0
2367,CAY,Summer,2008,4,0.25,22.0,186.0,83.0,0.0,0.0,2,6,0
2368,CAY,Summer,2012,4,0.0,24.0,187.0,85.0,0.0,0.0,2,5,0
2369,CAY,Summer,2016,5,0.4,24.0,180.0,74.0,0.0,0.0,3,5,0
2370,SVK,Summer,1996,71,0.18309859154929578,25.0,178.0,72.0,,,14,69,3
2371,SVK,Summer,2000,108,0.25,25.0,180.0,76.0,3.0,1.0,16,63,5
2372,SVK,Summer,2004,64,0.25,27.0,179.0,74.0,5.0,1.0,14,59,6
2373,SVK,Summer,2008,57,0.38596491228070173,28.0,179.0,73.0,6.0,2.0,14,54,6
2374,SVK,Summer,2012,47,0.44680851063829785,28.0,178.0,71.0,6.0,3.0,11,52,4
2375,SVK,Summer,2016,51,0.37254901960784315,28.0,181.0,73.0,4.0,0.0,12,49,4
2376,BAR,Summer,1968,9,0.0,25.0,173.0,71.0,,,5,10,0
2377,BAR,Summer,1972,13,0.38461538461538464,25.0,173.0,71.0,0.0,0.0,4,13,0
2378,BAR,Summer,1976,11,0.18181818181818182,24.0,171.0,67.0,0.0,0.0,2,11,0
2379,BAR,Summer,1984,16,0.1875,25.0,180.0,71.0,,,6,16,0
2380,BAR,Summer,1988,17,0.058823529411764705,24.0,175.0,71.0,0.0,0.0,7,20,0
2381,BAR,Summer,1992,17,0.058823529411764705,27.0,179.0,73.0,0.0,0.0,5,17,0
2382,BAR,Summer,1996,13,0.15384615384615385,21.0,173.0,74.0,0.0,0.0,7,21,0
2383,BAR,Summer,2000,18,0.3333333333333333,24.0,178.0,74.0,0.0,0.0,6,21,1
2384,BAR,Summer,2004,10,0.1,24.0,181.0,80.0,1.0,0.0,5,15,0
2385,BAR,Summer,2008,8,0.125,23.0,183.0,77.0,0.0,0.0,3,10,0
2386,BAR,Summer,2012,6,0.0,24.0,183.0,75.0,0.0,0.0,3,6,0
2387,BAR,Summer,2016,11,0.36363636363636365,26.0,181.0,76.0,0.0,0.0,5,11,0
2388,GBS,Summer,1996,3,0.0,27.0,175.0,62.0,,,2,3,0
